ticker,exchange_suffix,name,sector,isin,euronext_symbol,mic,market_key,market,market_display,euronext_adn,url,source,source_date
ALPET.PA,.PA,PET SERVICE,,NL0015001HZ9,ALPET,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALPHI.PA,.PA,FACEPHI,,ES0105029005,ALPHI,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALPJT.PA,.PA,POUJOULAT,,FR0000066441,ALPJT,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALPM.PA,.PA,PRECIA,,FR0014004EC4,ALPM,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALPOU.PA,.PA,POULAILLON,,FR0013015583,ALPOU,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALPRE.PA,.PA,PREDILIFE,,FR0010169920,ALPRE,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALPRG.PA,.PA,PROLOGUE,,FR0010380626,ALPRG,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALPRI.PA,.PA,PRISMAFLEX INTL,,FR0004044600,ALPRI,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALPUL.PA,.PA,PULLUP ENTERTAIN,,FR0012419307,ALPUL,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALPWG.PA,.PA,PRODWAYS GROUP,,FR0012613610,ALPWG,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALQGC.PA,.PA,QUANTUM GENOMICS,,FR0011648971,ALQGC,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALQWA.PA,.PA,QWAMPLIFY,,FR0010889386,ALQWA,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALREA.PA,.PA,REALITES,,FR0011858190,ALREA,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALREB.PA,.PA,REBIRTH,,IT0005460081,ALREB,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALREW.PA,.PA,REWORLD MEDIA,,FR0010820274,ALREW,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALRFG.PA,.PA,RACING FORCE,,IT0005466963,ALRFG,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALRGR.PA,.PA,ROUGIER S.A.,,FR0000037640,ALRGR,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALRIB.PA,.PA,RIBER,,FR0000075954,ALRIB,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALRIS.PA,.PA,RISING STONE,,FR00140164Q1,ALRIS,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALROC.PA,.PA,ROCTOOL,,FR0010523167,ALROC,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALRPD.PA,.PA,RAPID NUTRITION,,GB00BVVK7R18,ALRPD,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSAF.PA,.PA,SAFE,,FR001400ZU25,ALSAF,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSAS.PA,.PA,STRADIM ESPAC.FIN,,FR0000074775,ALSAS,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSEC.PA,.PA,SODITECH,,FR0000078321,ALSEC,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSEI.PA,.PA,SEIF SPA,,IT0005353484,ALSEI,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSEM.PA,.PA,SEMCO TECHNOLOGIES,,FR0014010H01,ALSEM,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSEN.PA,.PA,SENSORION,,FR0012596468,ALSEN,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSGD.PA,.PA,SPINEGUARD,,FR0011464452,ALSGD,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSMA.PA,.PA,SMAIO,,FR0014005I80,ALSMA,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSMB.LS,.LS,SAMBA DIGITAL,,PTDGL0AM0003,ALSMB,XLIS,lisbon,Euronext Lisbon,Euronext Growth Lisbon,,,euronext_current_directory_csv_export,2026-05-10
ALSOG.PA,.PA,SOGECLAIR,,FR0000065864,ALSOG,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSPT.PA,.PA,SPARTOO,,FR00140043Y1,ALSPT,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSPW.PA,.PA,SPINEWAY,,FR001400N2P2,ALSPW,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSRS.PA,.PA,SIRIUS MEDIA,,FR0010812230,ALSRS,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSTI.PA,.PA,STIF,,FR001400MDW2,ALSTI,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALSTW.PA,.PA,STREAMWIDE,,FR0010528059,ALSTW,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTA.PA,.PA,ALTAREA,,FR0000033219,ALTA,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTAI.PA,.PA,LIGHTON,,FR0013230950,ALTAI,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTAO.PA,.PA,ATON,,FR0004153930,ALTAO,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTD.PA,.PA,TONNER DRONES,,FR001400H2X4,ALTD,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTHE.PA,.PA,THERACLION,,FR0010120402,ALTHE,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTHO.PA,.PA,METAVISIO,,FR00140066X4,ALTHO,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTHX.PA,.PA,THX PHARMA,,FR0013286259,ALTHX,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTME.PA,.PA,TME PHARMA,,NL0015000YE1,ALTME,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTOO.PA,.PA,TOOSLA,,FR00140062B9,ALTOO,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTOU.PA,.PA,TOUAX,,FR0000033003,ALTOU,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTPC.PA,.PA,SMTPC,,FR0004016699,ALTPC,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTR.LS,.LS,ALTRI SGPS,,PTALT0AE0002,ALTR,XLIS,lisbon,Euronext Lisbon,Euronext Lisbon,,,euronext_current_directory_csv_export,2026-05-10
ALTRA.PA,.PA,TRACTIAL,,FR0014014ZV8,ALTRA,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTRI.PA,.PA,TRILOGIQ,,FR0010397901,ALTRI,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTUV.PA,.PA,BIO-UV GROUP,,FR0013345493,ALTUV,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALTXC.PA,.PA,TXCOM,,FR0010654087,ALTXC,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALU10.PA,.PA,U10 CORP,,FR0000079147,ALU10,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALUCI.PA,.PA,LUCIBEL,,FR0014013HG9,ALUCI,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALUNT.PA,.PA,UNITI,,FR0012709160,ALUNT,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALUPG.PA,.PA,UPERGY,,FR0010337865,ALUPG,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALUVI.PA,.PA,UV GERMI,,FR0011898584,ALUVI,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVAL.PA,.PA,VALBIOTIS,,FR0013254851,ALVAL,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVAP.PA,.PA,KUMULUS VAPE,,FR0013419876,ALVAP,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVAZ.PA,.PA,VAZIVA,,FR0014007T10,ALVAZ,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVDM.PA,.PA,VOYAGEURS DU MONDE,,FR0004045847,ALVDM,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVER.PA,.PA,VERGNET,,FR0014010YR7,ALVER,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVG.PA,.PA,VEOM GROUP,,FR0013530102,ALVG,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVGO.PA,.PA,VOGO,,FR0011532225,ALVGO,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVIA.PA,.PA,VIALIFE,,FR0010326090,ALVIA,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVIN.PA,.PA,VINPAI,,FR001400AXT1,ALVIN,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVIO.PA,.PA,VALERIO TX,,FR0010095596,ALVIO,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVIR.PA,.PA,VIRTUALWARE,,ES0105704003,ALVIR,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALVU.PA,.PA,VENTE UNIQUE.COM,,FR0010766667,ALVU,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALWEC.PA,.PA,WE.CONNECT,,FR0013079092,ALWEC,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALWF.PA,.PA,WINFARM,,FR0014000P11,ALWF,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALWIN.BR,.BR,WINAMP GROUP,,BE0974334667,ALWIN,XBRU,brussels,Euronext Brussels,"Euronext Growth Paris, Brussels",,,euronext_current_directory_csv_export,2026-05-10
ALWIT.PA,.PA,WITBE,,FR0013143872,ALWIT,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALWTR.PA,.PA,WATERA,,FR001400IUV6,ALWTR,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ALX.AS,.AS,ALUMEXX N.V.,,NL0012194724,ALX,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
ALXIL.PA,.PA,XILAM ANIMATION,,FR0004034072,ALXIL,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
AM.PA,.PA,DASSAULT AVIATION,,FR0014004L86,AM,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
AMB.MI,.MI,AMBROMOBILIARE,,IT0004779515,AMB,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
AMG.AS,.AS,AMG,,NL0000888691,AMG,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
AMI.MI,.MI,FRIENDS,,IT0005664641,AMI,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
AMP.MI,.MI,AMPLIFON,,IT0004056880,AMP,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
AMUN.PA,.PA,AMUNDI,,FR0004125920,AMUN,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
AMUND.AS,.AS,ALMUNDA PRO NV,,NL0010696704,AMUND,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
ANDF.OL,.OL,ANDFJORD SALMON GR,,NO0010829765,ANDF,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
ANIM.MI,.MI,ANIMA HOLDING,,IT0004998065,ANIM,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
ANTIN.PA,.PA,ANTIN INFRA PARTN,,FR0014005AL0,ANTIN,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
APAM.AS,.AS,APERAM,,LU0569974404,APAM,XAMS,amsterdam,Euronext Amsterdam,"Euronext Amsterdam, Brussels, Paris",,,euronext_current_directory_csv_export,2026-05-10
APR.OL,.OL,APPEAR,,NO0013683821,APR,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
ARAMI.PA,.PA,ARAMIS GROUP,,FR0014003U94,ARAMI,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ARBS.MI,.MI,ARTERRA BIOSCIENCE,,IT0005386369,ARBS,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
ARCAD.AS,.AS,ARCADIS,,NL0006237562,ARCAD,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
ARCH.OL,.OL,ARCHER,,BMG0451H2087,ARCH,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
ARDO.PA,.PA,ARDOIN ST AMAND B,,FR0004070795,ARDO,XPAR,paris,Euronext Paris,Euronext Access Paris,,,euronext_current_directory_csv_export,2026-05-10
AREIT.PA,.PA,ALTAREIT,,FR0000039216,AREIT,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ARG.PA,.PA,ARGAN,,FR0010481960,ARG,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ARGX.BR,.BR,ARGENX SE,,NL0010832176,ARGX,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
ARIS.MI,.MI,ARISTON HOLDING,,NL0015000N33,ARIS,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
ARN.MI,.MI,ALERION,,IT0004720733,ARN,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
ARR.OL,.OL,ARRIBATEC GROUP,,NO0013682948,ARR,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
ART.MI,.MI,DEODATO.GALLERY,,IT0005528937,ART,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
ARTE.PA,.PA,ARTEA,,FR0012185536,ARTE,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ARTO.PA,.PA,ARTOIS NOM.,,FR0000076952,ARTO,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ARVBS.PA,.PA,ARVERNE WARRANT,,FR0014003AC4,ARVBS,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ARVEN.PA,.PA,ARVERNE GROUP,,FR001400JWR8,ARVEN,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ASA.OL,.OL,ATLANTIC SAPPHIRE,,NO0013464750,ASA,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
ASAS.OL,.OL,ATLANTIC SAPPHI TR,,NO0013340802,ASAS,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
ASC.MI,.MI,ASCOPIAVE,,IT0004093263,ASC,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
ASCE.BR,.BR,ASCENCIO,,BE0003856730,ASCE,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
ASM.AS,.AS,ASM INTERNATIONAL,,NL0000334118,ASM,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
ASML.AS,.AS,ASML HOLDING,,NL0010273215,ASML,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
ASRNL.AS,.AS,ASR NEDERLAND,,NL0011872643,ASRNL,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
ASY.PA,.PA,ASSYSTEM,,FR0000074148,ASY,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ATE.PA,.PA,ALTEN,,FR0000071946,ATE,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ATEA.OL,.OL,ATEA,,NO0004822503,ATEA,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
ATEB.BR,.BR,ATENOR,,BE0003837540,ATEB,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
ATEME.PA,.PA,ATEME,,FR0011992700,ATEME,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ATLD.PA,.PA,ATLAND,,FR0013455482,ATLD,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ATO.PA,.PA,ATOS,,FR001400X2S4,ATO,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ATON.MI,.MI,ATON GREEN STORAGE,,IT0005449464,ATON,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
AUB.PA,.PA,AUBAY,,FR0000063737,AUB,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
AUGR.PA,.PA,AUGROS COSMETIC,,FR0000061780,AUGR,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
AURE.PA,.PA,AUREA,,FR0000039232,AURE,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
AURG.OL,.OL,AURSKOG SPAREBANK,,NO0006001601,AURG,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
AUSS.OL,.OL,AUSTEVOLL SEAFOOD,,NO0010073489,AUSS,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
AUTME.MI,.MI,AUTOSTRADE MERID,,IT0000084043,AUTME,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
AUTO.OL,.OL,AUTOSTORE HOLDINGS,,BMG0670A1099,AUTO,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
AVIO.MI,.MI,AVIO,,IT0005119810,AVIO,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
AVT.PA,.PA,AVENIR TELECOM,,FR001400CFI7,AVT,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
AVTX.AS,.AS,AVANTIUM,,NL0015002IE0,AVTX,XAMS,amsterdam,Euronext Amsterdam,"Euronext Amsterdam, Brussels",,,euronext_current_directory_csv_export,2026-05-10
AXS.AS,.AS,ACCSYS,,GB00BQQFX454,AXS,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
AYV.PA,.PA,AYVENS,,FR0013258662,AYV,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
AZE.BR,.BR,AZELIS GROUP,,BE0974400328,AZE,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
AZM.MI,.MI,AZIMUT,,IT0003261697,AZM,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
AZRN.AS,.AS,AZERION,,NL00150006Z9,AZRN,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
AZRNW.AS,.AS,AZERION WARRANTS,,NL00150007A0,AZRNW,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
AZT.OL,.OL,ARCTICZYMES TECHNO,,NO0010014632,AZT,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
B.MI,.MI,BASTOGI SPA,,IT0004412497,B,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
B2I.OL,.OL,B2 Impact,,NO0010633951,B2I,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
BACE.AS,.AS,BM3EAC,,KYG137071075,BACE,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
BAIN.PA,.PA,BAINS MER MONACO,,MC0000031187,BAIN,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
BAKKA.OL,.OL,BAKKAFROST,,FO0000000179,BAKKA,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
BALT.OL,.OL,BALTIC SEA PROP,,NO0010810476,BALT,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
BAMI.MI,.MI,BANCO BPM,,IT0005218380,BAMI,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
BAMNB.AS,.AS,BAM GROEP KON,,NL0000337319,BAMNB,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
BAN.MI,.MI,BASICNET,,IT0001033700,BAN,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
BANI.BR,.BR,BANIMMO A,,BE0003870871,BANI,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
BANQ.BR,.BR,BANQUP GROUP,,BE0974371032,BANQ,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
BAR.BR,.BR,BARCO,,BE0974362940,BAR,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
BARRA.OL,.OL,BARRAMUNDI GROUP,,SGXZ33675836,BARRA,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
BASS.PA,.PA,BASSAC,,FR0004023208,BASS,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
BB.PA,.PA,BIC,,FR0000120966,BB,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
BC.MI,.MI,BRUNELLO CUCINELLI,,IT0004764699,BC,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
BCP.LS,.LS,B.COM.PORTUGUES,,PTBCP0AM0015,BCP,XLIS,lisbon,Euronext Lisbon,Euronext Lisbon,,,euronext_current_directory_csv_export,2026-05-10
BCS.OL,.OL,BERGEN CARBON SOL,,NO0010950249,BCS,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
BDB.MI,.MI,BCO DESIO BRIANZA,,IT0001041000,BDB,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
BEC.MI,.MI,B&C SPEAKERS,,IT0001268561,BEC,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
BEKB.BR,.BR,BEKAERT,,BE0974258874,BEKB,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
BELL.MI,.MI,BELLINI NAUTICA,,IT0005497042,BELL,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
